"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTKSTNR20MOREON","PARTKSTR20MOREON","PARTKST20MOREOFF","PARTKST20MORETOT","PARTKSTNR20LESSON","PARTKST20LESSOFF","PARTKST20LESSTOT","PARTKNSTNR125MOREON","PARTKNSTR125MOREON","PARTKNST125MOREOFF","PARTKNST125MORETOT","PARTKNSTNR125LESSON","PARTKNST125LESSOFF","PARTKNST125LESSTOT","PARTKNONRURALONTOTAL","PARTKRURALONTOTAL","PARTKOFFTOTAL","PARTKTOTAL"
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","IOWA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","IOWA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","IOWA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IOWA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110072,10073,32117,"CROSSTEX PROCESSING SERVICES, LLC","HVL","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20120050,11074,32120,"NORTHVILLE INDUSTRIES CORP.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW YORK",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110041,10041,32129,"OKLAHOMA GAS PROCESSING","HVL","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110365,10383,32141,"RESOLUTE NATURAL RESOURCES COMPANY","CO2","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110365,10383,32141,"RESOLUTE NATURAL RESOURCES COMPANY","CO2","INTERSTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","KENTUCKY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","WEST VIRGINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTERSTATE","WYOMING",81.2,0,0,81.2,0,0,0,0,0,0,0,0,0,0,81.2,0,0,81.2
41089.4660648148,2010,20110064,11033,32147,"MARATHON PIPE LINE LLC","Crude Oil","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTERSTATE","WEST VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","MICHIGAN",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110065,11000,32147,"MARATHON PIPE LINE LLC","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ARKANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MICHIGAN",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OHIO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TENNESSEE",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110066,11038,32147,"MARATHON PIPE LINE LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WEST VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110009,10009,32161,"BMC HOLDINGS, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110342,10354,32174,"MCCAIN PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110335,10347,32179,"EXXONMOBIL Refining and Supply Billings","Crude Oil","INTRASTATE","MONTANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110112,10113,32195,"SIGNAL HILL PETROLEUM, INC.","Crude Oil","INTRASTATE","CALIFORNIA",1.229,,,1.229,,,,,,,,,,,1.229,,,1.229
41089.4660648148,2010,20110324,10336,32213,"DIAMOND SHAMROCK REFINING CO. LP","HVL","INTRASTATE","TEXAS",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110328,10340,32213,"DIAMOND SHAMROCK REFINING CO. LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",38.74,,,38.74,0,,0,0,,,0,0,,0,38.74,,,38.74
41089.4660648148,2010,20110287,10297,32215,"NOVA CHEMICALS (CANADA) LTD.","HVL","INTRASTATE","MICHIGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110277,10285,32223,"VALERO REFINING COMPANY - CALIFORNIA","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110084,10085,32224,"San Pedro Bay Pipeline","Crude Oil","INTERSTATE","CALIFORNIA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110053,10054,32232,"WTG GAS PROCESSING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,52,,52,,,,,,,,,,,,52,,52
41089.4660648148,2010,20110083,10084,32234,"EAGLE ROCK OPERATING, L.P.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110120,10121,32236,"EAGLE ROCK FIELD SERVICES, L.P.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110240,10243,32253,"TESORO LOS ANGELES REFINERY","Crude Oil","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110241,10244,32253,"TESORO LOS ANGELES REFINERY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","ILLINOIS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","IOWA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","MICHIGAN",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","MINNESOTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","NORTH DAKOTA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","OHIO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110314,10481,32258,"KINDER MORGAN COCHIN LLC","HVL","INTERSTATE","OREGON",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110418,10441,32258,"KINDER MORGAN COCHIN LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20120007,11013,32266,"ST. JAMES OIL CORPORATION","Crude Oil","INTRASTATE","CALIFORNIA",2.78,,,2.78,,,,,,,,,,,2.78,,,2.78
41089.4660648148,2010,20110196,10198,32272,"SAN ANTONIO PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,14,,14,,,,,,,,14,,,14
41089.4660648148,2010,20110126,10127,32277,"OXEA CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110258,10264,32283,"FRONT RANGE PIPELINE, LLC.","Crude Oil","INTRASTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110288,10298,32288,"WHITE CLIFFS PIPELINE, LLC","Crude Oil","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTERSTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","MISSISSIPPI",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110145,10147,32296,"TARGA RESOURCES OPERATING LP","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110404,10427,32296,"TARGA RESOURCES OPERATING LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110303,10313,32318,"PRISM LIQUIDS PIPELINE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110455,10500,32331,"PASADENA REFINING SYSTEM, INC.","Crude Oil","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110455,10500,32331,"PASADENA REFINING SYSTEM, INC.","Crude Oil","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110456,10501,32331,"PASADENA REFINING SYSTEM, INC.","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110457,10502,32331,"PASADENA REFINING SYSTEM, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","MISSOURI",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","NEBRASKA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","NORTH DAKOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110242,10245,32334,"TC OIL PIPELINE OPERATIONS INC","Crude Oil","INTERSTATE","SOUTH DAKOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110428,10453,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Crude Oil","INTRASTATE","TEXAS",13.2,,,13.2,,,,,,,,,,,13.2,,,13.2
41089.4660648148,2010,20110430,10455,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","HVL","INTRASTATE","TEXAS",10.9,,,10.9,,,,,,,,,,,10.9,,,10.9
41089.4660648148,2010,20110429,10454,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",15.3,,,15.3,,,,,,,,,,,15.3,,,15.3
41089.4660648148,2010,20110273,10514,32351,"CONNECT NGL PIPELINE, LLC","HVL","INTRASTATE","TEXAS",0,0,,0,,,,,,,,,,,0,0,,0
41089.4660648148,2010,20110125,10126,32355,"REGENCY LIQUIDS PIPELINE LLC","HVL","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110211,10213,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Crude Oil","INTRASTATE","LOUISIANA",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110209,10211,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110129,10130,32365,"GULFPORT ENERGY CORPORATION","Crude Oil","INTERSTATE","LOUISIANA",,,,,0,,0,,,,,,,,0,,,0
41089.4660648148,2010,20110007,10007,32385,"FRONTIER GAS SERVICES, LLC","HVL","INTRASTATE","TEXAS",,16.7,,16.7,,,,,,,,,,,,16.7,,16.7
41089.4660648148,2010,20110434,10466,32386,"OILTANKING BEAUMONT PARTNERS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110412,10435,32407,"GENESIS PIPELINE TEXAS, L.P.","Crude Oil","INTRASTATE","TEXAS",70.46,,,70.46,19.45,,19.45,,,,,,,,89.91,,,89.91
41089.4660648148,2010,20110388,10407,32409,"GENESIS C02 PIPELINE, L.P.","CO2","INTRASTATE","MISSISSIPPI",8.99,,,8.99,,,,,,,,,,,8.99,,,8.99
41089.4660648148,2010,20120002,10703,32410,"GENESIS FREE STATE PIPELINE, LLC","CO2","INTRASTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110463,10717,32411,"GENESIS PIPELINE ALABAMA, LLC","Crude Oil","INTRASTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110352,10364,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC","HVL","INTRASTATE","PENNSYLVANIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110147,10149,32430,"ATINUM ENERGY, INC","Crude Oil","INTRASTATE","TEXAS",,,,,,16.5,16.5,,,,,,,,,,16.5,16.5
41089.4660648148,2010,20110035,10035,32445,"SOUTHCROSS NGL PIPELINE LTD.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110134,10135,32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.","Crude Oil","INTRASTATE","NORTH DAKOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110181,10183,32450,"ROADRUNNER PIPELINE, L.L.C.","Crude Oil","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110359,10371,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110359,10371,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC","HVL","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110043,10043,32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110321,10999,32481,"BKEP CRUDE, LLC","Crude Oil","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110464,11411,32492,"GENESIS CRUDE OIL, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110128,10129,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","DELAWARE",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110128,10129,32495,"DELAWARE PIPELINE COMPANY, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","PENNSYLVANIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MINNESOTA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NORTH DAKOTA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110245,10249,32502,"ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WISCONSIN",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110182,10184,32503,"CALUMET SHREVEPORT FUELS, LLC","Crude Oil","INTRASTATE","LOUISIANA",,,,,8,,8,,,,,,,,8,,,8
41089.4660648148,2010,20110392,10414,32507,"CORONADO PIPELINE COMPANY , LLC","Crude Oil","INTRASTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110067,10718,32520,"CITY OF BANGOR","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MAINE",0,0,,0,0.934,,0.934,0,0,,0,0,,0,0.934,0,,0.934
41089.4660648148,2010,20110038,10038,32523,"ST. PAUL PARK REFINING CO. LLC","Crude Oil","INTRASTATE","MINNESOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110071,10072,32526,"COWTOWN PIPELINE PARTNERS L.P.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110266,10272,32532,"ENERGY XXI PIPELINE, LLC","Crude Oil","INTRASTATE","LOUISIANA",,,,,,3.67,3.67,,,,,,,,,,3.67,3.67
41089.4660648148,2010,20110037,10037,32540,"ELECTRAGAS INC.","Crude Oil","INTRASTATE","TEXAS",,,,,,3.33,3.33,,,,,,,,,,3.33,3.33
41089.4660648148,2010,20110452,11524,32541,"COPANO NGL SERVICES (MARKHAM), LLC","HVL","INTRASTATE","TEXAS",0,131,,131,0,,0,0,0,,0,0,,0,0,131,,131
41089.4660648148,2010,20110386,10405,32542,"LEGADO PERMIAN, LLC","CO2","INTRASTATE","TEXAS",,3.3,,3.3,,,,,,,,,,,,3.3,,3.3
41089.4660648148,2010,20110260,10266,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC","CO2","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110006,10006,32559,"ALON USA KROTZ SPRINGS REFINERY, INC","HVL","INTRASTATE","LOUISIANA",0,13.3,,13.3,0,,0,0,0,,0,0,,0,0,13.3,,13.3
41089.4660648148,2010,20110108,10109,32565,"HELIS OIL & GAS COMPANY, L.L.C.","Crude Oil","INTRASTATE","TEXAS",,,,,,4.67,4.67,,,,,,,,,,4.67,4.67
41089.4660648148,2010,20110098,10099,32575,"DEEPROCK OIL OPERATING, LLC","Crude Oil","INTRASTATE","OKLAHOMA",,,,,0,,0,,,,,,,,0,,,0
41089.4660648148,2010,20110435,10467,32599,"MCLEAN GAS PROCESSING, LLC","HVL","INTRASTATE","TEXAS",0,21,,21,0,,0,0,0,,0,0,,0,0,21,,21
41089.4660648148,2010,20120102,11132,32625,"BLACK ELK ENERGY LLC","Crude Oil","INTRASTATE","TEXAS",,,30,30,,0,0,,,0,0,,0,0,,,30,30
41089.4660648148,2010,20110459,10506,99002,"TAMPA AIRPORT PIPELINE CORPORATION","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","FLORIDA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","FLORIDA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110023,10023,99031,"CITGO PETROLEUM CORPORATION (TERMINALS)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
