"RPTID","CAUSE","CAUSE_TXT","OPERATOR_ID","OWNER_OPERATOR_ID","NAME","OPSTREET","OPCITY","OPCOUNTY","OPSTATE","OPZIP","IHOUR","IDATE","IYEAR","LATITUDE","LONGITUDE","ACCITY","ACCOUNTY","ACSTATE","ACZIP","MPVST","SURNO","TELRN","TELID","TELDT","PPPRP","EMRPRP","ENVPRP","OPCPRP","OPCPRPO","PRODPRP","OPPRP","OOPPRP","OOPPRPO","PRPTY","SPILLED","COMM","CLASS","CLASS_TXT","SPUNIT","SPUNIT_TXT","LOSS","RECOV","GEN_CAUSE","GEN_CAUSE_TXT","LINE_SEG","IFED","INTER","OFFSHORE","OFFAREA","BNUMB","OFFST","OCS","OPPROP","PIPEROW","HCA","HCADESC","SYSPRT","SYSPRT_TXT","SYSPRTO","FAIL_OC","FAIL_OC_TXT","FAIL_OCO","PRTYR","INC_PRS","MOP","OPRS","LRTYPE","LRTYPE_TXT","LRTYPEO","LEAK","LEAK_TXT","PUNC_DIAM","RUPTURE","RUPTURE_TXT","RUPLN","PROPLN","UBLKVM","UBLKVA","UBLKVR","UBLKVC","DBLKVM","DBLKVA","DBLKVR","DBLKVC","SEGISO","VLVDIST","SEGCONF","INLINE","INLINE_TXT","DRHRMF","DRHRMFY","DRLRMF","DRLRMFY","DRUT","DRUTY","DRGEO","DRGEOY","DRCAL","DRCALY","DRCRK","DRCRKY","DRHARD","DRHARDY","DROTH","DROTHY","NPS","WALLTHK","SPEC","SMYS","SEAM","VALVE","MANU","MANYR","LOCLK","LOCLK_TXT","LOCLKO","DEPTH_COV","EFAT","NFAT","GPFAT","INJURE","EINJ","NINJ","GPINJ","SHUTDOWN","SHUTDAY","SHUTHR","SHUTMIN","IGNITE","EXPLO","EVAC","EVACNO","EVAC_REASON","EVAC_REASON_TEXT","STHH","STMN","FISH","BIRDS","TERRESTRIAL","SOIL","SOIL_YRD","IMPACT","REMEDIAL","RSURFACE","RGROUND","RSOIL","RVEG","RWILD","WATER","AMT_IN_WATER","OCEAN","SURFACE","GROUNDW","DRINK","DRINKSRC","DRINKSRC_TXT","COMP_BASED","DETECTED","DETECTED_TXT","DETECTEDO","DURLEAK_DAY","DURLEAK_HR"
20020060,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",25146,,"EQUISTAR CHEMICALS, L.P.","PO BOX 1847","ALVIN","BRAZORIA","TX",77512,1230,"2/18/2002",2002,"29 42' 31.86","95 15' 9.0","HOUSTON","HARRIS","TX",77017,"0.0 @ LCR FEEDSTOCK VALVE",,594348,,"2/18/2002",0,110000,9125,0,,55,0,6790,"VALVE REPAIRS",125970,"YES","NAPHTHA",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",2,0,6,"EQUIPMENT","MOV 413 @P0002 SUCTION","NO","INTRASTATE","NO",,,,"NO","YES","NO","YES","HIGH POPULATION & DRINKING AREAS",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,1976,100,285,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,16,0.25,"A4380",65000,"ERW","GATE","AMERICAN STEEL",1976,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,1,0,"NO","NO","NO",,,,0,30,"NO","NO","NO","YES",135,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,3,0
20020061,,,12628,,"MOBIL PIPELINE CO","800 BELL STREET","HOUSTON","HARRIS","TX",77002,1330,"2/17/2002",2002,"29.55 790N","94.50.002W","OLD RIVER","CHAMBERS","TX",77535,"MP 21.78",,,,,0,0,0,2000,"SEAL REPAIR ESTIMATE COST ADDED",50,0,0,,2050,"YES","ETHANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",20,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020062,13,"VANDALISM",6856,,"KOCH PIPELINE COMPANY, L.P. AMMONIA","ONE DANUSER DRIVE","HERMANN","GASCONADE","MO",65041,1224,"2/7/2002",2002,"N33 21 036","W092 26 315",,"CALHOUN","AR",,"6 MI NORTH OF CALION, AR",,593335,,"2/7/2002",0,4000,0,0,,2839,0,0,,6839,"YES","ANHYDROUS AMMONIA",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",28,0,4,"OTHER OUTSIDE FORCE DAMAGE","ARKANSAS MAINLINE","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,4,"OTHER","ABOVE GROUND LINE BREAK OPERATOR VALVE",14,"OTHER","PRESSURE SENSING LINE",1997,1130,1340,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,"ORBIT 10 X 10 146AL BW40","ORBIT VALVE",1997,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,5,18,"NO","NO","NO",,,,4,6,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",7,"OTHER","PRESSURE DIFFERENTIALS ON SCADA",0,4
20020063,,,31580,,"WILLIAMS TERMINALS HOLDINGS, LP","PO BOX 21628","TULSA","TULSA","OK",74121,1230,"3/1/2002",2002,29.75,-95.204166,"GALENA PARK","HARRIS","TX",77547,"VALVE 502",,595338,,"3/1/2002",0,400,400,0,,20,0,0,,820,"YES","FUEL , DIESEL - LOW SULPHUR",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",20,20,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020064,,,12452,,"MID - AMERICA PIPELINE CO (MAPCO)","PO BOX 21628","TULSA","OSAGE","OK",74101,900,"3/1/2002",2002,,,,"WASHINGTON","KS",,98.52,,,,,0,0,0,0,,8,650,0,,658,"YES","ANHYDROUS AMMONIA",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",17,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020065,21,"THREADS STRIPPED, BROKEN PIPE COUPLING",1845,,"BUCKEYE PIPELINE CO LP","PO BOX 368","EMMAUS","LEHIGH","PA",18049,1716,"2/26/2002",2002,"41 18.6","87 0","KOUTS ","PORTER","IN",46347,37.2,,595047,,"2/26/2002",0,3000,2000,0,,100,100,0,,5200,"YES","TRANSMIX",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",5,3,6,"EQUIPMENT","KOUTS STATION","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,4,"PUMP",,2000,900,1290,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,1,0.18,"API 5L",35000,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,1,36,"NO","NO","NO",,,,7,0,"NO","NO","NO","YES",10,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,3
20020066,,,31174,,"EQUILON PIPELINE COMPANY LLC","777 WALKER STREET","HOUSTON","HARRIS                  ","TX",77002,845,"2/15/2002",2002,,,"DERBY ACRES","KERN","CA",,,"169+70",,,,0,0,0,0,,81,0,2000,"REPAIR/CLEAN-UP",2081,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",3,1,1,"CORROSION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020067,,,9175,,"JAYHAWK PIPELINE CORP","1391 IRON HORSE RD, PO BOX 1404","MCPHERSON","MCPHERSON","KS","67460-    ",1015,"3/2/2002",2002,"37 02' 43","101 31' 17W","ELKHART","MORTON","KS",67950,,"TALOGA STATION",595412,,"3/2/2002",0,0,0,0,,19,100,144,"LABOR",263,"YES","PETROLEUM CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",1,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020068,,,22610,,"WILLIAMS PIPE LINE COMPANY","PO BOX 21628","TULSA","TULSA","OK",74101,1815,"3/1/2002",2002,46.87834,-96.87927,"WEST FARGO","CASS","ND",58078,"104+44",,595381,,"3/1/2002",0,0,0,0,,0,0,1200,"REPAIR MATERIAL",1200,"YES","DIESEL FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",1,1,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020069,24,"MISCELLANEOUS",12452,,"MID - AMERICA PIPELINE CO (MAPCO)","PO BOX 21628","TULSA","OSAGE","OK",74101,2045,"2/21/2002",2002,"N 37.23234804","W 99.70684729"," ","CLARK","KS",67831,"MP 384",,,,,0,0,0,0,,47,800,0,,847,"YES","PROPANE - ETHANE MIX",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",6,0,8,"OTHER","ASHLAND STATION","NO","INTRASTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,14,"OTHER","PUMP SEAL",,,,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,,,,,"NO","NO","NO",,,,,,,,,,,,,"NO","NO","NO","NO","NO",,,,,,,,,"YES",,,,,
20020070,24,"MISCELLANEOUS",22830,,"WOLVERINE PIPELINE CO","8105 VALLEYWOOD LANE","PORTAGE","KALAMAZOO","MI",49024,1510,"3/5/2002",2002,4161170876,8804593910,"LOCKPORT","WILL","IL",60441,"MP 21.5",,595698,,"3/5/2002",0,15000,288000,0,,0,0,0,,303000,"NO",,,,,,,,8,"OTHER","JOLIET TO LOCKPORT 16","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO"," ",4,"OTHER","GRAVITOMETER",7,"COMPONENT"," ",1969,100,1440,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,16,0.27,"5LX-60",60000,"ERW","WKM","U S STEEL",1969,4,"UNDER GROUND",,120,0,0,0,0,0,0,0,"YES",1,12,0,"NO","NO","NO",,,,0,0,"NO","NO","NO","YES",6800,"YES","YES","YES","NO","NO","YES","NO","YES",0.02,"NO","YES","YES","NO",,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,0
20020071,,,15490,,"PHILLIPS PIPE LINE CO","252-E ADAMS BUILDING","BARTLESVILLE","WASHINGTON","OK",74004,1340,"1/6/2002",2002,"N34 59 07.1","W101 48 58.1","CANYON","RANDALL","TX",79015,"MP 232.57",,,,,0,0,0,0,,50,0,100,"CLEAN UP",150,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",10,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020072,,,15490,,"PHILLIPS PIPE LINE CO","252-E ADAMS BUILDING","BARTLESVILLE","WASHINGTON","OK",74004,815,"1/8/2002",2002,"38 35' 56","90 11' 57","EAST SAINT LOUIS","ST CLAIR","IL",62206,"MO 681.24",,,,,0,0,50,0,,8,0,200,"LABOR",258,"YES","UNLEADED GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",15,3,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020073,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",15490,,"PHILLIPS PIPE LINE CO","252-E ADAMS BUILDING","BARTLESVILLE","WASHINGTON","OK",74004,1240,"1/10/2002",2002,"38 35' 56","90 11' 57","EAST SAINT LOUIS","ST CLAIR","IL",62206,"MP 681.24",,,,,0,0,0,0,,140,3489,60,"SOIL LAB TEST",3689,"YES","OIL MIX",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",7,4,6,"EQUIPMENT","TANK 6105 LINE","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","HIGH POPULATION AREA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,2,"PIPE SEAM",,1931,,285,"YES",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8,0.25,,24000,"LAPWELD",,,1931,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,0,5,"NO","NO","NO","YES",15,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,0,1
20020074,6,"TEMPERATURE",19237,,"TE PRODUCTS PIPELINE CO., LP","PO BOX 2521","HOUSTON","HARRIS","TX",77252,1220,"1/12/2002",2002,"39 29M 07","84 13M 26S","LEBANON","WARREN","OH",45036,,,591016,,"1/12/2002",0,0,0,0,,0,0,20600,"CLEAN UP",20600,"YES","DIESEL HIGH SULFUR",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",40,38,2,"NATURAL FORCES","N/A","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,1,"ABOVE GROUND STORAGE TANK",,8,"VALVE",,1995,10,20,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,7,"OTHER","STORAGE TANK",,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,3
20020075,,,31189,,"BP PIPELINE (NORTH AMERICA) INC.","801 W WARRENSVILLE RD","LISLE","DUPAGE","IL",60532,1000,"1/16/2002",2002,"38 37 20","94 30 30","FREEMAN","CASS","MO",64746,"MP 77.1",,,,,0,0,0,0,,0,0,0,,0,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",18,18,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020076,2,"CORROSION, INTERNAL",9175,,"JAYHAWK PIPELINE CORP","1391 IRON HORSE RD, PO BOX 1404","MCPHERSON","MCPHERSON","KS",67460,1100,"1/17/2002",2002,"N36 58.757'","W 100 56.699'"," ","BEAVER","OK",,,"TURPIN STATION",591548,,"1/18/2002",0,0,0,0,,64,100,500,"LABOR",664,"YES","PETROLEUM CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",7,3,1,"CORROSION","MEADE TO HOOKER","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,1,"BODY OF PIPE",,1974,250,1200,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6.25,0.19,"API X42",2383,"ERW",,,1974,4,"UNDER GROUND",,36,0,0,0,0,0,0,0,"YES",0,1,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",5,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,0,4
20020077,1,"CORROSION, EXTERNAL",15490,,"PHILLIPS PIPE LINE CO","252-E ADAMS BUILDING","BARTLESVILLE","WASHINGTON","OK",74004,1540,"3/5/2002",2002,"W40 25' 93","N38 30' 49","FENTON","ST LOUIS","MO",63026,"MP 664-48+83",,595707,,"3/5/2002",0,1500,23500,0,,500,100,57900,"LABOR (COMPANY & CONTRACT)",83500,"YES","DIESEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",13,1,1,"CORROSION","BORGER-E CHICAGO ","NO","INTERSTATE","NO",,,,"NO","NO","NO","YES","HIGH POPULATION ENV SEN DRINKING WATER",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1973,175,1160,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"NO","NO","YES","NO","YES","NO","NO","NO",26400,26400,"YES",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,10,0.22,"5LX X52",52000,"ERW",,"US STEEL",1973,4,"UNDER GROUND",,60,0,0,0,0,0,0,0,"YES",2,6,20,"NO","NO","NO",,,,2,0,"NO","NO","NO","YES",250,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",6,"A THIRD PARTY",,4,0
20020078,24,"MISCELLANEOUS",4906,,"EXXONMOBILE PIPELINE CO","800 BELL STREET","HOUSTON","HARRIS","TX",77002,1950,"3/8/2002",2002,2920015,8938214,"EMPIRE","PLAQUEMINES","LA",70050,"MP 64",,596074,,"3/9/2002",5000,0,0,0,,0,0,52553,"RESPONSE, CLEAN-UP, REPAIR",57553,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",1,0,6,"EQUIPMENT","PELICAN ISLAND JCT ON 350","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","WATERWAY",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,14,"OTHER","REPAIR CLAMP",2000,1320,1440,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",4,4,,2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,12,0.31,,42000,,,,,5,"UNDER WATER",,156,0,0,0,0,0,0,0,"YES",1,12,0,"NO","NO","NO",,,,0,0,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","YES",0.02,"NO","YES","NO","NO",,,"YES",6,"A THIRD PARTY",,2,
20020079,,,4805,,"EXPLORER PIPELINE CO","PO BOX 2650","TULSA","TULSA","OK",74101,1630,"1/24/2002",2002,"W92*40'22","N 37*45'30","LEBANON","LACLEDE","MO",65536,"MP 230.3",,,,,0,500,0,0,,0,0,0,,500,"YES","FUEL OIL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",40,40,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020080,24,"MISCELLANEOUS",18092,,"SFPP, LP","500 DALLAS SUITE 1000","HOUSTON","HOUSTON","TX",77002,1800,"1/8/2002",2002,38.00366,122.05437,"CONCORD","CONTRA COSTA","CA",94520,,"CONCORD STATION",590621,,"1/8/2002",0,0,0,0,,101,153079,30000,"SOIL REMEDIATION",183180,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",4,0,8,"OTHER","TANK CC - 12","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,1,"ABOVE GROUND STORAGE TANK",,5,"SUMP",,1966,10,,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,7,"OTHER","UNDER TANK",0,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,0,0,"NO","NO","NO","YES",5,"NO","YES","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,
20020081,2,"CORROSION, INTERNAL",31189,,"BP PIPELINE (NORTH AMERICA) INC.","801 W WARRENSVILLE RD","LISLE","DUPAGE","IL",60532,1001,"1/19/2002",2002,"N 31 15.894","W 100 48.795","MERTZON","IRION","TX",76941,"INV 4735+72 MP 81.3",,,,"1/19/2002",20000,30000,100000,0,,800,0,0,,150800,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",40,10,1,"CORROSION","TANKERSLEY-ARDEN","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","WITHIN CITY LIMITS OF MERTZON",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1953,185,418,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","NO","NO","YES","NO",58652,52094,"YES",1,"YES","NO",,"YES",1988,"NO",,"NO",,"YES",1988,"NO",,"NO",,"NO",,16,0.25,"5L",42000,"ERW",,,,4,"UNDER GROUND",,36,0,0,0,0,0,0,0,"YES",1,0,0,"NO","NO","NO",,,,1,0,"NO","NO","NO","YES",1000,"YES","YES","NO","YES","YES","YES","NO","YES",2,"NO","NO","YES","NO",,,"NO",6,"A THIRD PARTY",,,
20020082,17,"BUTT WELD",11169,,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP","21 W SUPERIOR STREET","DULUTH","ST LOUIS","MN",55802,430,"1/20/2002",2002,"46* 41' 17""","-92* 3' 25""","SUPERIOR","DOUGLAS","WI",54880,1096.95,,591689,,"1/20/2002",0,0,0,0,,15,13000,39500,"SOIL EXCAVATION & REMOVAL",52515,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",10,9,5,"MATERIAL AND/OR WELD FAILURES","LINE 5","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","DW & HPA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,13,"GIRTH WELD",,1994,10,285,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,34,0.38,"API 5L",35000,"DSAW",,,,4,"UNDER GROUND",,180,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",60,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",5,"AIR PATROL OR GROUND SURVEILLANCE",,0,10
20020083,23,"INCORRECT OPERATION",11169,,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP","21 W SUPERIOR ST","DULUTH","CLEARWATER","MN",55802,355,"2/22/2002",2002,"47ﾰ 22' 40","-95ﾰ 24' 44","CLEARBROOK","CLEARWATER","MN",56634,909.1,,594783,,"2/22/2002",0,0,0,0,,0,0,120000,"REPLACEMENT OF METER",120000,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",50,50,7,"INCORRECT OPERATION",4,"NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,9,"METERING FACILITY",,1992,150,720,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,6,"INSIDE/UNDER BUILDING",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",1,"NO",,"NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,0
20020084,,,11169,,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP","21 W SUPERIOR STREET","DULUTH","ST LOUIS","MN",55802,1253,"2/13/2002",2002,"47ﾰ 22 40","-94ﾰ 38' 17","CASS LAKE","CASS","MN",56633,953.04,,593960,,"2/13/2002",0,0,0,0,,20,0,5000,"CONTAMINATED SOIL REMOVAL",5020,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",1,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
